Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Financials Fiscal Year (as-at),Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Announced Total Value (mil.),Financial Variables Present (of 4),Target Limb Driver,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
8018803,M&A,2002/3/25,RCT SJ,MST SJ,Completed,"Company Takeover, Additional Stake Purchase",Mustek Ltd acquired Rectron Holdings Ltd for ZAR 10.66M. The transaction was announced on 3/25/2002 and completed on 6/17/2002.,ZAR,Cash,2002/6/17,88.900002,11.100000,No,Technology,Consumer Discretionary,N,Friendly,South Africa,South Africa,RCT,MST,Common Stock,Common Stock,2001,201.45899963378906,625.9749755859375,996.4719848632812,2091.1240234375,10.66,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2717.0989990234375,625.9749755859375,Intermediate,Full (4/4),2002
8036283,M&A,2001/12/24,IPG SJ,IPL SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Imperial Logistics Ltd acquired ImperiLog Ltd for ZAR 55.71M. The transaction was announced on 12/24/2001 and completed on 7/5/2002.,ZAR,Cash,2002/7/5,68.730003,31.270000,No,Industrials,Consumer Discretionary,N,Friendly,South Africa,South Africa,IPG,IPL,Common Stock,Common Stock,2000,214.795,33.333,14376,14913,55.71,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,15127.795,214.795,Large,Full (4/4),2001
8048110,M&A,2002/4/29,GBL SJ,SLM SJ,Completed,"Company Takeover, Tender Offer",Sanlam Ltd acquired Genbel South Africa Ltd for ZAR 517.68M. The transaction was announced on 4/29/2002 and completed on 9/3/2002.,ZAR,Cash,2002/9/3,27.240000,72.760002,No,N.A.,Financials,N,Friendly,South Africa,South Africa,GBL,SLM,Closed-End Fund,Common Stock,2001,#N/A Field Not Applicable,#N/A Field Not Applicable,200206,35543,517.68,4,Neither,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,,,Small,Partial (2/4),2002
8092791,BUY,2002/5/3,GNK SJ,GNK SJ,Completed,,,ZAR,,2002/6/12,0.000000,0.000000,,Industrials,Industrials,N,,South Africa,,GNK,GNK,Common Stock,Common Stock,2001,1064.79296875,1189.47900390625,1064.79296875,1189.47900390625,60.06,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,2378.9580078125,1189.47900390625,Intermediate,Full (4/4),2002
8096688,M&A,2002/5/8,POW SJ,AEL SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Altron Ltd acquired Power Technologies Pty Ltd/South Africa for ZAR 522.00M. The transaction was announced on 5/8/2002 and completed on 6/28/2002.,ZAR,Cash,2002/6/28,46.000000,54.000000,No,Utilities,Communications,N,Friendly,South Africa,South Africa,POW,AEL,Common Stock,Common Stock,2001,2383.847,3272.218,6295.454102,8760.742188,522.00,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,12032.960188000001,3272.218,Large,Full (4/4),2002
81052681,INV,2013/9/3,LHG SJ,PLB CN,Completed,"Cross Border, Private Equity, Minority Purchase",Tiso Blackstar Group SE sold a minority stake in Litha Healthcare Group Ltd to Paladin Labs Inc. The transaction was completed on 9/3/2013.,ZAR,Cash,2013/9/3,0.000000,13.169100,No,Health Care,Health Care,N,Friendly,South Africa,Canada,LHG,PLB,Common Stock,Common Stock,2012,1785,1434.46,604.517,210.2,196.92,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,2389.517,1785.0,Intermediate,Full (4/4),2013
82139991,M&A,2013/10/2,FPT SJ,RDF SJ,Completed,"Majority Purchase, Additional Stake Purchase, Tender Offer",Redefine Properties Ltd acquired Fountainhead Property Trust for ZAR 1075.97M. The transaction was announced on 10/2/2013 and completed on 10/24/2013.,ZAR,Stock,2013/10/24,50.000000,11.700000,No,Real Estate,Real Estate,N,Unsolicited,South Africa,South Africa,FPT,RDF,REIT,REIT,2012,11249.604,1074.471,46756.255,3023.568,1075.98,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,58005.859,11249.604,Large,Full (4/4),2013
83150596,INV,2013/10/30,DCT SJ,9876567D US,Completed,"Cross Border, Minority Purchase, Tender Offer",Pinnacle Entertainment Inc/Old acquired a minority stake in Datacentrix Holdings Ltd. The transaction was completed on 10/30/2013. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2013/10/30,3.600000,29.790001,No,Technology,Consumer Discretionary,N,Hostile,South Africa,United States,DCT,9876567D,Common Stock,Common Stock,2012,,1757.762,2108.994,1002.836,,3,Turnover only,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,3866.7560000000003,1757.762,Intermediate,Partial (3/4),2013
83296885,M&A,2013/5/28,MVS SJ,BVT SJ,Completed,"Company Takeover, Additional Stake Purchase",Bidvest Group Ltd/The acquired Mvelaserve Ltd for ZAR 1124.78M. The transaction was announced on 5/28/2013 and completed on 11/12/2013.,ZAR,Cash,2013/11/12,34.750000,65.250000,No,Industrials,Consumer Staples,N,Friendly,South Africa,South Africa,MVS,BVT,Common Stock,Common Stock,2012,2357.396,4943.383,55895.146,133533.633,1124.77,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,138477.016,4943.383,Large,Full (4/4),2013
83584969,M&A,2014/1/29,6480Z LN,601398 CH,Completed,"Cross Border, Majority Purchase",Standard Bank Group Ltd sold ICBC Standard Bank PLC to Industrial & Commercial Bank of China Ltd for USD 770.00M. The transaction was announced on 1/29/2014 and completed on 2/1/2015.,USD,Undisclosed,2015/2/1,0.000000,60.000000,No,Financials,Financials,N,Friendly,South Africa,China,6480Z,601398,Private Comp,Common Stock,2013,18579,310.4,18917752,915094,8647.95,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,18936331.0,18579.0,Large,Full (4/4),2014
83669585,BUY,2013/10/16,CMH SJ,CMH SJ,Completed,,,ZAR,,2014/1/31,0.000000,0.000000,,Consumer Discretionary,Consumer Discretionary,N,,South Africa,,CMH,CMH,Common Stock,Common Stock,2012,2483.139,8293.728,2483.139,8293.728,200.20,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,16587.456,8293.728,Large,Full (4/4),2013
8383517,M&A,2002/6/27,PON SJ,JDG SJ,Completed,Majority Purchase,FirstRand Ltd sold Profurn Ltd to JD Group Ltd/South Africa for ZAR 959.39M. The transaction was announced on 6/27/2002 and completed on 4/30/2003.,ZAR,Stock,2003/4/30,0.000000,78.800003,No,Consumer Discretionary,Consumer Discretionary,N,Friendly,South Africa,South Africa,PON,JDG,Common Stock,Common Stock,2001,3497.22998046875,2719.6259765625,4539,2030,959.40,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,8036.22998046875,3497.22998046875,Large,Full (4/4),2002
8401276,INV,2002/6/28,GFI SJ,AAL LN,Completed,"Cross Border, Additional Stake Purchase",Anglo American PLC acquired Gold Fields Ltd. The transaction was completed on 6/28/2002. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2002/6/28,16.100000,3.900000,No,Materials,Materials,N,Friendly,South Africa,United Kingdom,GFI,AAL,Common Stock,Common Stock,2001,1561.18512,1012.841266021191,25529,14786,,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,27090.185120000002,1561.18512,Large,Full (4/4),2002
84408558,M&A,2013/12/2,BWI SJ,ELR SJ,Completed,Company Takeover,ELB Group Ltd acquired B&W Instrumentation and Electrical Ltd for ZAR 118.87M. The transaction was completed on 12/2/2013.,ZAR,Stock,2013/12/2,0.000000,100.000000,No,Industrials,Industrials,N,Friendly,South Africa,South Africa,BWI,ELR,Common Stock,Common Stock,2012,300.597,442.374,1413.809,1725.479,118.87,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,2167.853,442.374,Intermediate,Full (4/4),2013
84600187,INV,2013/12/5,FTA SJ,VKE SJ,Completed,Minority Purchase,Liberty Holdings Ltd sold a minority stake in Fairvest Ltd to Vukile Property Fund Ltd. The transaction was announced on 12/5/2013 and completed on 12/13/2013.,ZAR,Stock,2013/12/13,0.000000,34.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,FTA,VKE,REIT,REIT,2012,1184.277115,53.062853,6764.705,1046.136,345.63,4,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,7948.982115,1184.277115,Large,Full (4/4),2013
84653570,INV,2013/12/6,VIF SJ,AWA SJ,Completed,Minority Purchase,Coronation Fund Managers Ltd sold a minority stake in Vividend Income Fund Ltd to Arrowhead Properties Ltd/Old. The transaction was announced on 12/6/2013 and completed on 3/1/2014.,ZAR,Stock,2014/3/1,0.000000,31.700001,No,Financials,Real Estate,N,Friendly,South Africa,South Africa,VIF,AWA,REIT,REIT,2012,1455.926,134.599,2459.563801,270.225828,443.61,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,3915.4898009999997,1455.926,Intermediate,Full (4/4),2013
8470084,M&A,2002/7/8,SRV SJ,AMB SJ,Completed,"Company Takeover, Tender Offer",AMB Holdings Ltd acquired Servest Holdings Ltd for ZAR 252.73M. The transaction was announced on 7/8/2002 and completed on 9/20/2002.,ZAR,Cash,2002/9/20,0.000000,100.000000,No,Industrials,Financials,N,Friendly,South Africa,South Africa,SRV,AMB,Common Stock,Common Stock,2001,559.178,779.351,2401.325927734375,435.32000732421875,252.73,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,3180.676927734375,779.351,Intermediate,Full (4/4),2002
84908332,INV,2013/12/12,CNL SJ,TOR SJ,Completed,Minority Purchase,A consortium led by Private Investor sold a minority stake in Control Instruments Group Pty Ltd to Torre Industries Ltd. The transaction was completed on 12/12/2013.,USD,Cash,2013/12/12,0.000000,34.259998,No,Industrials,Industrials,N,Friendly,South Africa,South Africa,CNL,TOR,Common Stock,Common Stock,2012,330.31,566.367,106.945,52.011,680.59,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,673.3119999999999,566.367,Intermediate,Full (4/4),2013
8550377,M&A,2002/7/18,BNX SJ,JCD SJ,Completed,Company Takeover,JCI Ltd acquired Barnato Exploration Ltd. The transaction was announced on 7/18/2002 and completed on 10/14/2003. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2003/10/14,0.000000,100.000000,No,Materials,Materials,N,Friendly,South Africa,South Africa,BNX,JCD,Common Stock,Common Stock,2001,76.9010009765625,3.052000045776367,1830.102051,86.128998,,4,Assets only,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1907.0030519765626,76.9010009765625,Intermediate,Full (4/4),2002
86906498,M&A,2014/2/3,CNL SJ,TOR SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Torre Industries Ltd acquired Control Instruments Group Pty Ltd for ZAR 201.06M. The transaction was completed on 2/3/2014.,ZAR,Cash,2014/2/3,34.259998,65.739998,No,Industrials,Industrials,N,Friendly,South Africa,South Africa,CNL,TOR,Common Stock,Common Stock,2013,329.789,553.549,332.144,83.076,201.06,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,885.693,553.549,Intermediate,Full (4/4),2014
8700900,M&A,2002/8/6,PGH SJ,ABG SJ,Completed,Company Takeover,Absa Group Ltd acquired Absa Trading & Investments Solutions Holdings Pty Ltd for ZAR 1006.65M. The transaction was announced on 8/6/2002 and completed on 4/1/2003.,ZAR,Cash and Stock,2003/4/1,0.000000,100.000000,No,Financials,Financials,N,Friendly,South Africa,South Africa,PGH,ABG,Common Stock,Common Stock,2001,2968.9580078125,516.4030151367188,196514,28926,1006.64,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,199482.9580078125,2968.9580078125,Large,Full (4/4),2002
87070842,INV,2014/2/5,AIA SJ,DLT SJ,Pending,Minority Purchase,Delta Property Fund Ltd announced the acquisition of a minority stake in Ascension Properties Ltd. The transaction was announced on 2/5/2014 and is currently pending.,ZAR,Cash,,0.000000,17.750000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,AIA,DLT,REIT,REIT,2013,2622.404,194.058,2241.546,139.959,397.00,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,4863.95,2622.404,Intermediate,Full (4/4),2014
87071928,INV,2014/2/5,AIA SJ,REB SJ,Completed,Minority Purchase,Rebosis Property Fund Ltd acquired a minority stake in Ascension Properties Ltd. The transaction was announced on 2/5/2014 and completed on 2/3/2014.,ZAR,Cash and Stock,2014/2/3,0.000000,15.960000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,AIA,REB,REIT,REIT,2013,2622.404,194.058,5474.837,582.672,297.14,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,8097.241,2622.404,Large,Full (4/4),2014
8718849,M&A,2002/7/4,HLH SJ,REM SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Remgro Ltd acquired Hunt Leuchars & Hepburn Holdings Ltd for ZAR 576.10M. The transaction was announced on 7/4/2002 and completed on 11/5/2002.,ZAR,Cash,2002/11/5,73.000000,27.000000,No,Consumer Staples,Financials,N,Friendly,South Africa,South Africa,HLH,REM,Common Stock,Common Stock,2001,2676.913086,2996.937012,21554,5735,576.09,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,24550.937012,2996.937012,Large,Full (4/4),2002
8740429,M&A,2002/8/13,NIB SJ,NED SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Nedbank Group Ltd acquired Nedcor Investment Bank Holdings Ltd for ZAR 934.66M. The transaction was announced on 8/13/2002 and completed on 10/22/2002.,ZAR,Stock,2002/10/22,83.900002,16.100000,No,Financials,Financials,N,Friendly,South Africa,South Africa,NIB,NED,Common Stock,Common Stock,2001,30242.373047,3587.326904,197665,22240,934.67,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,227907.373047,30242.373047,Large,Full (4/4),2002
8763097,INV,2002/8/15,EEL SJ,MCM AU,Completed,"Cross Border, Minority Purchase",Deepgreen Minerals Corp Pty Ltd sold a minority stake in Efora Energy Ltd to MC Mining Ltd. The transaction was announced on 8/15/2002 and completed on 10/31/2002.,AUD,Cash or Stock,2002/10/31,0.000000,15.000000,No,Materials,Materials,N,Friendly,South Africa,Australia,EEL,MCM,Common Stock,Common Stock,2001,17.479999542236328,8.772000312805176,0.7806569092392921,,4.61,3,Neither,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,18.26065645147562,17.479999542236328,Small,Partial (3/4),2002
8763109,INV,2002/8/15,EEL SJ,MCM AU,Completed,"Cross Border, Minority Purchase",Cambrian Mining Ltd sold a minority stake in Efora Energy Ltd to MC Mining Ltd. The transaction was announced on 8/15/2002 and completed on 10/31/2002.,GBP,Cash or Stock,2002/10/31,0.000000,19.500000,No,Materials,Materials,N,Friendly,South Africa,Australia,EEL,MCM,Common Stock,Common Stock,2001,17.479999542236328,8.772000312805176,0.7806569092392921,,5.99,3,Neither,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,18.26065645147562,17.479999542236328,Small,Partial (3/4),2002
88355654,M&A,2014/3/7,ANP SJ,RDF SJ,Completed,Company Takeover,Redefine Properties Ltd acquired Annuity Properties Pty Ltd for ZAR 1254.23M. The transaction was announced on 3/7/2014 and completed on 6/24/2014.,ZAR,Stock,2014/6/24,0.000000,100.000000,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,ANP,RDF,REIT,REIT,2013,1455.910888,108.662367,48881.597,4195.36,1254.23,4,Assets only,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,50337.507888,1455.910888,Large,Full (4/4),2014
8840745,M&A,2002/8/23,MAS SJ,MHM CN,Terminated,"Company Takeover, Cross Border, Additional Stake Purchase",Masonite International Corp/Pre-May 2005 announced the acquisition of Masonite Africa Ltd for ZAR 21.55M. The transaction was announced on 8/23/2002 and terminated on 10/28/2002.,ZAR,Cash,2002/10/28,67.000000,33.000000,No,Consumer Discretionary,Consumer Discretionary,N,Friendly,South Africa,Canada,MAS,MHM,Common Stock,Common Stock,2001,180.54800415039062,282.489013671875,1442.286011,1421.602051,21.55,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,1724.775024671875,282.489013671875,Intermediate,Full (4/4),2002
88579430,M&A,2014/3/13,MDM LN,FWLT US,Completed,"Company Takeover, Cross Border",Foster Wheeler AG acquired MDM Engineering Group Ltd for GBP 44.43M. The transaction was announced on 3/13/2014 and completed on 10/23/2014.,GBP,Cash,2014/10/23,0.000000,100.000000,No,Industrials,Industrials,N,Friendly,South Africa,Switzerland,MDM,FWLT,Common Stock,Common Stock,2013,61.379504,137.198843,2740.272,3306.45,797.30,4,Turnover only,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,3443.648843,137.198843,Intermediate,Full (4/4),2014
89180323,M&A,2014/3/27,SYC SJ,ACP SJ,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Acucap Properties Ltd acquired Sycom Property Fund for ZAR 3136.21M. The transaction was announced on 3/27/2014 and completed on 9/29/2014.,ZAR,Stock,2014/9/29,33.389999,50.009998,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,SYC,ACP,REIT,REIT,2013,8987.349,667.313,10348.663,650.79,3136.21,4,Both,3,2009-04-01,2017-09-30,560,80,6600,190,61.0166666666667,6.05,4133873.0,4363118.1,94.7458424286063,5.36654656658044,11505020.0,19336.012000000002,8987.349,Large,Full (4/4),2014
8926204,M&A,2002/6/20,MDS SJ,ABG SJ,Completed,Company Takeover,Absa Group Ltd acquired Midas Pty Ltd for ZAR 78.70M. The transaction was announced on 6/20/2002 and completed on 10/11/2002.,ZAR,Cash,2002/10/11,0.000000,100.000000,No,Consumer Discretionary,Financials,N,Friendly,South Africa,South Africa,MDS,ABG,Common Stock,Common Stock,2001,300.241,867.095,196514,28926,78.70,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,197381.095,867.095,Large,Full (4/4),2002
8932743,INV,2002/9/5,ENR SJ,PET MK,Completed,"Cross Border, Additional Stake Purchase",Petroliam Nasional Bhd acquired Energy Africa Pty Ltd for ZAR 392.48M. The transaction was announced on 9/5/2002 and completed on 11/15/2002.,ZAR,Cash,2002/11/15,56.700001,8.700000,No,Energy,Energy,N,Hostile,South Africa,Malaysia,ENR,PET,Common Stock,Private Comp,2001,194.73238285965002,138.99148536152202,139038.903,73357.18829999982,392.48,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,139233.63538285965,194.73238285965,Large,Full (4/4),2002
