Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
74650750,M&A,2013/3/4,Completed,"PE Buyout, Company Takeover, Cross Border, Private Equity, Tender Offer",Tiso Blackstar Group SE acquired New Bond Capital Ltd for GBP 4.70M. The transaction was announced on 3/4/2013 and completed on 6/3/2013.,GBP,Stock,2013/6/3,-19.44,0.000000,100.000000,No,Financials,Financials,N,Paul Hastings,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2416.144,0.0,83.66,0.0,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Intermediate,2013,Full (4/4),2499.8039999999996,2416.144,Public,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
7488300,M&A,2001/12/13,Completed,Company Takeover,Nampak Ltd acquired Malbak Ltd for ZAR 2651.25M. The transaction was announced on 12/13/2001 and completed on 8/27/2002.,ZAR,Cash and Stock,2002/8/27,24.20,0.000000,100.000000,No,Materials,Materials,N,A&O Shearman LLP/Bowman Gilfill,Deloitte Touche/UBS,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2689.0,2780.0,6925.0,9632.799805,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,Large,2001,Full (4/4),12412.799805,2780.0,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75313018,M&A,2013/3/22,Terminated,"Majority Purchase, Additional Stake Purchase",Bidvest Group Ltd/The announced the acquisition of Adcock Ingram Holdings Ltd for ZAR 12617.92M. The transaction was announced on 3/22/2013 and terminated on 4/4/2013.,ZAR,Cash and Stock,2013/4/4,16.68,2.540000,57.459999,No,Health Care,Consumer Staples,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5282.286,4599.249,55895.146,133533.633,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Large,2013,Full (4/4),138815.919,5282.286,Public,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7536169,M&A,2001/12/24,Completed,Company Takeover,Pangbourne Properties Ltd acquired Pioneer Property Fund for ZAR 281.32M. The transaction was announced on 12/24/2001 and completed on 4/8/2002.,ZAR,Stock,2002/4/8,,0.000000,100.000000,No,N.A.,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,400.0570068359375,71.04199981689453,691.986023,102.794998,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,Intermediate,2001,Full (4/4),1092.0430298359374,400.0570068359375,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7655458,AST,2002/1/18,Completed,Asset Sale,African Oxygen Ltd sold Afrox Healthcare Ltd to Real Africa Holdings Ltd for ZAR 94.86M. The transaction was completed on 1/18/2002.,ZAR,Cash,2002/1/18,,5.400000,9.400000,No,Health Care,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1767.56897,3087.485107,2762.701904296875,57.709999084472656,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),5850.187011296875,3087.485107,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76602304,M&A,2013/3/1,Completed,Company Takeover,Ascension Properties Ltd acquired Cape Empowerment Ltd for ZAr 21429.79M. The transaction was announced on 3/1/2013 and completed on 5/14/2013.,ZAr,Cash or Stock,2013/5/14,,0.000000,100.000000,No,Industrials,Real Estate,N,,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),449.946,199.347,4331.78,533.595,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Intermediate,2013,Full (4/4),4781.726,449.946,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76685192,INV,2013/5/2,Completed,Minority Purchase,Bidvest Group Ltd/The acquired a minority stake in Mvelaserve Ltd. The transaction was completed on 5/2/2013. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2013/5/2,,0.000000,34.750000,No,Industrials,Consumer Staples,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2357.396,4943.383,55895.146,133533.633,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Large,2013,Full (4/4),138477.016,4943.383,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7703333,M&A,2002/1/31,Completed,"Company Takeover, Squeeze Out, Additional Stake Purchase, Tender Offer",Marlin Holdings Ltd acquired Marlin Corp Ltd for ZAR 47.89M. The transaction was announced on 1/31/2002 and completed on 4/16/2002.,ZAR,Cash,2002/4/16,15.24,68.500000,31.500000,No,Materials,Materials,N,Webber Wentzel,Nedcor Invest Bk,Friendly,South Africa,South Africa,Missing,Missing,Point-in-time,Point-in-time,,705.2999877929688,,750.2999877929688,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Partial (2/4),1455.5999755859375,705.2999877929688,Public,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
77239450,M&A,2013/5/17,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Altron Ltd acquired Allied Technologies Ltd for ZAR 1947.13M. The transaction was announced on 5/17/2013 and completed on 8/20/2013.,ZAR,Cash or Stock,2013/8/20,40.37,61.400002,38.599998,No,Communications,Communications,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,4089.0,9576.0,12280.0,23563.0,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Large,2013,Full (4/4),33139.0,9576.0,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
77501523,M&A,2013/5/29,Completed,"Company Takeover, Going Private, Cross Border, Additional Stake Purchase, Tender Offer",IFA Hotels & Resorts-KPSC acquired IFA Hotels & Resorts Ltd for ZAR 6.55M. The transaction was announced on 5/29/2013 and completed on 9/10/2013.,ZAR,Cash,2013/9/10,40.35,85.000000,15.000000,No,Consumer Discretionary,Industrials,N,,,Friendly,South Africa,Kuwait,Point-in-time,Point-in-time,Point-in-time,Point-in-time,578.522,54.225,402.230538,17.311038,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Intermediate,2013,Full (4/4),980.7525380000001,578.522,Public,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
7756441,AST,2002/2/14,Completed,"Cross Border, Asset Sale",SAir Group sold South African Airways to Transnet SOC Ltd for CHF 56.67M. The transaction was completed on 2/14/2002.,CHF,Undisclosed,2002/2/14,,80.000000,20.000000,No,Industrials,Industrials,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),MA-screen (current/latest),13376.0,28120.0,366867.0,82691.0,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),394987.0,28120.0,Private,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7863406,INV,2002/3/12,Completed,"Cross Border, Minority Purchase",Arctic Resources Ltd sold a minority stake in African Rainbow Minerals Ltd to Anglo American PLC. The transaction was completed on 3/12/2002.,USD,Cash,2002/3/12,,0.000000,34.900002,No,Materials,Materials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,9114.0,2806.0,25529.0,14786.0,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),34643.0,9114.0,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7864272,INV,2002/3/12,Completed,"Cross Border, Minority Purchase",Anglo American PLC acquired a minority stake in Exxaro Resources Ltd. The transaction was completed on 3/12/2002.,ZAR,Undisclosed,2002/3/12,,0.000000,9.600000,No,Materials,Materials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,7244.0,5404.0,25529.0,14786.0,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),32773.0,7244.0,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7884244,INV,2002/3/18,Completed,"Cross Border, Additional Stake Purchase, Tender Offer",Datamirror Corp acquired Idion Technology Holdings Ltd for ZAR 44.99M. The transaction was announced on 3/18/2002 and completed on 7/4/2002.,ZAR,Cash,2002/7/4,39.05,16.400000,22.200001,No,Technology,Technology,N,Cliffe Dekker,BOE Investment,Hostile,South Africa,Canada,Point-in-time,Point-in-time,Point-in-time,Point-in-time,36.31213458978272,27.20068299419875,88.44499969482422,56.9109992980957,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Small,2002,Full (4/4),124.75713428460693,36.31213458978272,Public,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7891687,M&A,2002/3/19,Terminated,"Company Takeover, Tender Offer",Appleton Ltd announced the acquisition of Tradek Holdings Ltd for ZAR 18.86M. The transaction was announced on 3/19/2002 and terminated on 4/16/2002.,ZAR,Cash,2002/4/16,30.43,0.000000,100.000000,No,Financials,Financials,N,Sonnenberg Hoff,Corpcap Bank Ltd,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,132.18299865722656,28.32200050354004,170.6479949951172,148.28500366210938,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Full (4/4),302.83099365234375,132.18299865722656,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79213529,M&A,2013/7/3,Terminated,"Company Takeover, Cross Border","CFR Pharmaceuticals SA announced the acquisition of Adcock Ingram Holdings Ltd for ZAR 14062.18M. The transaction was announced on 07/03/2013 and is currently pending. PIC, the largest shareholder of the target, said on 11/06/13 it would not support the proposal because it wasn’t in the inv...",ZAR,Cash and Stock,2014/2/7,,0.000000,100.000000,No,Health Care,Health Care,N,Bowman Gilfillan,Credit Suisse,Unsolicited,South Africa,Chile,Point-in-time,Point-in-time,Point-in-time,Point-in-time,5282.286,4599.249,1468.61,570.832,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Large,2013,Full (4/4),6750.896,5282.286,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79800729,M&A,2013/7/23,Completed,Company Takeover,Sherbourne Capital Ltd acquired Emergent Properties Ltd for ZAR 0.50M. The transaction was completed on 7/23/2013.,ZAR,Stock,2013/7/23,,0.000000,100.000000,No,Real Estate,Technology,N,,,Friendly,South Africa,South Africa,MA-screen (current/latest),MA-screen (current/latest),Missing,Missing,10.4648,,5.357,,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Small,2013,Partial (2/4),15.8218,10.4648,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8009198,INV,2002/3/12,Completed,"Cross Border, Additional Stake Purchase",Anglo American PLC acquired Exxaro Resources Ltd. The transaction was announced on 3/12/2002 and completed on 4/18/2002. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2002/4/18,,9.600000,10.500000,No,Materials,Materials,N,,,Friendly,South Africa,United Kingdom,Point-in-time,Point-in-time,Point-in-time,Point-in-time,7244.0,5404.0,25529.0,14786.0,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),32773.0,7244.0,Public,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8010768,M&A,2002/4/18,Completed,"Company Takeover, Additional Stake Purchase",JCI Ltd acquired JCI Gold Ltd for ZAR 684.81M. The transaction was announced on 4/18/2002 and completed on 7/16/2002.,ZAR,Cash and Stock,2002/7/16,,67.500000,32.500000,No,Materials,Materials,N,Taback & Assoc,Corpcap Bank Ltd,Friendly,South Africa,South Africa,Missing,Point-in-time,Point-in-time,Point-in-time,,168.481995,1830.102051,86.128998,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Partial (3/4),1998.5840460000002,168.481995,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8018617,M&A,2002/4/22,Completed,"Company Takeover, Tender Offer",Nedbank Group Ltd acquired BOE Ltd for ZAR 7933.11M. The transaction was announced on 4/22/2002 and completed on 7/11/2002.,ZAR,Cash and Stock,2002/7/11,25.40,0.000000,100.000000,No,Financials,Financials,N,Edward Nathan,Nedcor Invest Bk,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,67236.0,9089.0,197665.0,22240.0,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),264901.0,67236.0,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8018803,M&A,2002/3/25,Completed,"Company Takeover, Additional Stake Purchase",Mustek Ltd acquired Rectron Holdings Ltd for ZAR 10.66M. The transaction was announced on 3/25/2002 and completed on 6/17/2002.,ZAR,Cash,2002/6/17,33.33,88.900002,11.100000,No,Technology,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,201.45899963378903,625.9749755859375,996.4719848632812,2091.1240234375,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Full (4/4),2717.0989990234375,625.9749755859375,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8036283,M&A,2001/12/24,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Imperial Logistics Ltd acquired ImperiLog Ltd for ZAR 55.71M. The transaction was announced on 12/24/2001 and completed on 7/5/2002.,ZAR,Cash,2002/7/5,14.76,68.730003,31.270000,No,Industrials,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,214.795,33.333,14376.0,14913.0,2,2001-02-01,2009-03-31,200,30,3500,100,29.15,5.725,1165940.6,2903049.5,40.1626152085936,7.80047907381016,1770682.0,Large,2001,Full (4/4),15127.795,214.795,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8092565,M&A,2002/3/1,Completed,Majority Purchase,Astrapak Ltd acquired Master Plastics Ltd for ZAR 123.75M. The transaction was completed on 3/1/2002.,ZAR,Cash,2002/3/1,,0.000000,75.000000,No,Materials,Materials,N,,Deloitte Touche,Friendly,South Africa,South Africa,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,336.917,504.479,461.001007,697.41803,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Full (4/4),1201.89703,504.479,Public,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8092791,BUY,2002/5/3,Completed,,,ZAR,,2002/6/12,4.33,0.000000,0.000000,,Industrials,Industrials,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1064.79296875,1189.47900390625,1064.79296875,1189.47900390625,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Intermediate,2002,Full (4/4),2378.9580078125,1189.47900390625,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8096688,M&A,2002/5/8,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Altron Ltd acquired Power Technologies Pty Ltd/South Africa for ZAR 522.00M. The transaction was announced on 5/8/2002 and completed on 6/28/2002.,ZAR,Cash,2002/6/28,1.07,46.000000,54.000000,No,Utilities,Communications,N,,Nedcor Invest Bk,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2383.847,3272.218,6295.454102,8760.742188,2,2001-02-01,2009-03-31,200,30,3500,100,31.8166666666667,9.15,1360679.3,3010473.1,45.1981882847583,12.5379611113752,1584151.0,Large,2002,Full (4/4),12032.960188000001,3272.218,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
81052681,INV,2013/9/3,Completed,"Cross Border, Private Equity, Minority Purchase",Tiso Blackstar Group SE sold a minority stake in Litha Healthcare Group Ltd to Paladin Labs Inc. The transaction was completed on 9/3/2013.,ZAR,Cash,2013/9/3,,0.000000,13.169100,No,Health Care,Health Care,N,,,Friendly,South Africa,Canada,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1785.0,1434.46,604.517,210.2,3,2009-04-01,2017-09-30,560,80,6600,190,57.5166666666667,5.75833333333333,3868630.2,4302291.2,89.920231340919,5.84411132453906,10626244.0,Intermediate,2013,Full (4/4),2389.517,1785.0,Public,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
